"Date","Spot exchange rate, Euro into US $                          XUDLERD"
"31 Aug 83","1.1934"
"30 Aug 83","1.1907"
"26 Aug 83","1.1811"
"25 Aug 83","1.168"
"24 Aug 83","1.1673"
"23 Aug 83","1.1621"
"22 Aug 83","1.1662"
"19 Aug 83","1.1743"
"18 Aug 83","1.166"
"17 Aug 83","1.1664"
"16 Aug 83","1.1807"
"15 Aug 83","1.1974"
"12 Aug 83","1.2044"
"11 Aug 83","1.2088"
"10 Aug 83","1.2011"
"09 Aug 83","1.1874"
"08 Aug 83","1.1918"
"05 Aug 83","1.1859"
"04 Aug 83","1.1745"
"03 Aug 83","1.1751"
"02 Aug 83","1.1749"
"01 Aug 83","1.1811"
"29 Jul 83","1.1677"
"28 Jul 83","1.1594"
"27 Jul 83","1.1577"
"26 Jul 83","1.1526"
"25 Jul 83","1.1528"
"22 Jul 83","1.1449"
"21 Jul 83","1.1397"
"20 Jul 83","1.138"
"19 Jul 83","1.1466"
"18 Jul 83","1.1467"
"15 Jul 83","1.1491"
"14 Jul 83","1.1382"
"13 Jul 83","1.1424"
"12 Jul 83","1.1433"
"11 Jul 83","1.1413"
"08 Jul 83","1.1377"
"07 Jul 83","1.1362"
"06 Jul 83","1.1351"
"05 Jul 83","1.1349"
"04 Jul 83","1.1297"
"01 Jul 83","1.1226"
"30 Jun 83","1.1226"
"29 Jun 83","1.1238"
"28 Jun 83","1.125"
"27 Jun 83","1.1155"
"24 Jun 83","1.1167"
"23 Jun 83","1.1163"
"22 Jun 83","1.1134"
"21 Jun 83","1.1242"
"20 Jun 83","1.1272"
"17 Jun 83","1.1244"
"16 Jun 83","1.1263"
"15 Jun 83","1.1327"
"14 Jun 83","1.1302"
"13 Jun 83","1.1228"
"10 Jun 83","1.1259"
"09 Jun 83","1.1279"
"08 Jun 83","1.1314"
"07 Jun 83","1.1304"
"06 Jun 83","1.1302"
"03 Jun 83","1.12"
"02 Jun 83","1.1184"
"01 Jun 83","1.1222"
"31 May 83","1.1113"
"27 May 83","1.1048"
"26 May 83","1.0979"
"25 May 83","1.0959"
"24 May 83","1.0976"
"23 May 83","1.0981"
"20 May 83","1.0915"
"19 May 83","1.0899"
"18 May 83","1.0845"
"17 May 83","1.0874"
"16 May 83","1.0868"
"13 May 83","1.0805"
"12 May 83","1.0771"
"11 May 83","1.0758"
"10 May 83","1.0795"
"09 May 83","1.0758"
"06 May 83","1.0781"
"05 May 83","1.0782"
"04 May 83","1.0791"
"03 May 83","1.0833"
"29 Apr 83","1.0836"
"28 Apr 83","1.0864"
"27 Apr 83","1.081"
"26 Apr 83","1.0806"
"25 Apr 83","1.0751"
"22 Apr 83","1.0787"
"21 Apr 83","1.081"
"20 Apr 83","1.0836"
"19 Apr 83","1.0811"
"18 Apr 83","1.0814"
"15 Apr 83","1.0756"
"14 Apr 83","1.0768"
"13 Apr 83","1.0727"
"12 Apr 83","1.0679"
"11 Apr 83","1.0671"
"08 Apr 83","1.07"
"07 Apr 83","1.0657"
"06 Apr 83","1.0635"
"05 Apr 83","1.0673"
"31 Mar 83","1.0702"
"30 Mar 83","1.068"
"29 Mar 83","1.0725"
"28 Mar 83","1.0731"
"25 Mar 83","1.065"
"24 Mar 83","1.0634"
"23 Mar 83","1.068"
"22 Mar 83","1.0623"
"21 Mar 83","1.0661"
"18 Mar 83","1.0471"
"17 Mar 83","1.0393"
"16 Mar 83","1.0367"
"15 Mar 83","1.0308"
"14 Mar 83","1.0299"
"11 Mar 83","1.0459"
"10 Mar 83","1.0426"
"09 Mar 83","1.0441"
"08 Mar 83","1.0438"
"07 Mar 83","1.036"
"04 Mar 83","1.0408"
"03 Mar 83","1.0463"
"02 Mar 83","1.0486"
"01 Mar 83","1.0541"
"28 Feb 83","1.0497"
"25 Feb 83","1.0416"
"24 Feb 83","1.0388"
"23 Feb 83","1.0449"
"22 Feb 83","1.0376"
"21 Feb 83","1.0325"
"18 Feb 83","1.0354"
"17 Feb 83","1.0348"
"16 Feb 83","1.0321"
"15 Feb 83","1.0332"
"14 Feb 83","1.04"
"11 Feb 83","1.0354"
"10 Feb 83","1.039"
"09 Feb 83","1.045"
"08 Feb 83","1.049"
"07 Feb 83","1.0607"
"04 Feb 83","1.0655"
"03 Feb 83","1.0609"
"02 Feb 83","1.0687"
"01 Feb 83","1.0577"
"31 Jan 83","1.0559"
"28 Jan 83","1.0465"
"27 Jan 83","1.0486"
"26 Jan 83","1.041"
"25 Jan 83","1.0434"
"24 Jan 83","1.0625"
"21 Jan 83","1.0482"
"20 Jan 83","1.0424"
"19 Jan 83","1.0386"
"18 Jan 83","1.0298"
"17 Jan 83","1.0145"
"14 Jan 83","1.0159"
"13 Jan 83","1.0105"
"12 Jan 83","1.0156"
"11 Jan 83","1.011"
"10 Jan 83","1.0051"
"07 Jan 83","1.009"
"06 Jan 83","1.0116"
"05 Jan 83","1.013"
"04 Jan 83","1.0166"
"31 Dec 82","1.025"
"30 Dec 82","1.0227"
"29 Dec 82","1.0207"
"24 Dec 82","1.0314"
"23 Dec 82","1.0343"
"22 Dec 82","1.0343"
"21 Dec 82","1.0347"
"20 Dec 82","1.0395"
"17 Dec 82","1.0397"
"16 Dec 82","1.0431"
"15 Dec 82","1.054"
"14 Dec 82","1.0498"
"13 Dec 82","1.0629"
"10 Dec 82","1.0572"
"09 Dec 82","1.0554"
"08 Dec 82","1.0499"
"07 Dec 82","1.039"
"06 Dec 82","1.0412"
"03 Dec 82","1.0411"
"02 Dec 82","1.0514"
"01 Dec 82","1.0499"
"30 Nov 82","1.0595"
"29 Nov 82","1.0639"
"26 Nov 82","1.0759"
"25 Nov 82","1.0743"
"24 Nov 82","1.0773"
"23 Nov 82","1.0867"
"22 Nov 82","1.0806"
"19 Nov 82","1.0828"
"18 Nov 82","1.0913"
"17 Nov 82","1.0901"
"16 Nov 82","1.0938"
"15 Nov 82","1.0999"
"12 Nov 82","1.0997"
"11 Nov 82","1.0995"
"10 Nov 82","1.0919"
"09 Nov 82","1.0969"
"08 Nov 82","1.0986"
"05 Nov 82","1.0919"
"04 Nov 82","1.0905"
"03 Nov 82","1.0825"
"02 Nov 82","1.0804"
"01 Nov 82","1.0833"
"29 Oct 82","1.0861"
"28 Oct 82","1.085"
"27 Oct 82","1.0772"
"26 Oct 82","1.0782"
"25 Oct 82","1.0813"
"22 Oct 82","1.0722"
"21 Oct 82","1.0724"
"20 Oct 82","1.0713"
"19 Oct 82","1.0667"
"18 Oct 82","1.0652"
"15 Oct 82","1.0682"
"14 Oct 82","1.0647"
"13 Oct 82","1.0614"
"12 Oct 82","1.0547"
"11 Oct 82","1.0596"
"08 Oct 82","1.063"
"07 Oct 82","1.0697"
"06 Oct 82","1.0741"
"05 Oct 82","1.0763"
"04 Oct 82","1.0754"
"01 Oct 82","1.0646"
"30 Sep 82","1.0661"
"29 Sep 82","1.0652"
"28 Sep 82","1.0709"
"27 Sep 82","1.0672"
"24 Sep 82","1.0617"
"23 Sep 82","1.0575"
"22 Sep 82","1.0527"
"21 Sep 82","1.0564"
"20 Sep 82","1.0519"
"17 Sep 82","1.0531"
"16 Sep 82","1.0609"
"15 Sep 82","1.0544"
"14 Sep 82","1.0577"
"13 Sep 82","1.0639"
"10 Sep 82","1.0555"
"09 Sep 82","1.0493"
"08 Sep 82","1.052"
"07 Sep 82","1.0421"
"06 Sep 82","1.0463"
"03 Sep 82","1.041"
"02 Sep 82","1.0418"
"01 Sep 82","1.0496"
"31 Aug 82","1.0503"
"27 Aug 82","1.0372"
"26 Aug 82","1.0229"
"25 Aug 82","1.0195"
"24 Aug 82","1.0248"
"23 Aug 82","1.0352"
"20 Aug 82","1.0333"
"19 Aug 82","1.0454"
"18 Aug 82","1.0388"
"17 Aug 82","1.0522"
"16 Aug 82","1.0557"
"13 Aug 82","1.0543"
"12 Aug 82","1.0568"
"11 Aug 82","1.0568"
"10 Aug 82","1.0483"
"09 Aug 82","1.0583"
"06 Aug 82","1.0491"
"05 Aug 82","1.0429"
"04 Aug 82","1.0375"
"03 Aug 82","1.0231"
"02 Aug 82","1.0253"
"30 Jul 82","1.0332"
"29 Jul 82","1.0302"
"28 Jul 82","1.0241"
"27 Jul 82","1.0214"
"26 Jul 82","1.0124"
"23 Jul 82","1.0105"
"22 Jul 82","1.024"
"21 Jul 82","1.0258"
"20 Jul 82","1.0345"
"19 Jul 82","1.0352"
"16 Jul 82","1.0442"
"15 Jul 82","1.0477"
"14 Jul 82","1.0481"
"13 Jul 82","1.0443"
"12 Jul 82","1.0334"
"09 Jul 82","1.0464"
"08 Jul 82","1.055"
"07 Jul 82","1.0561"
"06 Jul 82","1.0427"
"05 Jul 82","1.039"
"02 Jul 82","1.037"
"01 Jul 82","1.0356"
"30 Jun 82","1.0295"
"29 Jun 82","1.0385"
"28 Jun 82","1.0449"
"25 Jun 82","1.0449"
"24 Jun 82","1.0335"
"23 Jun 82","1.0393"
"22 Jun 82","1.0318"
"21 Jun 82","1.0423"
"18 Jun 82","1.0308"
"17 Jun 82","1.0273"
"16 Jun 82","1.0212"
"15 Jun 82","1.0136"
"14 Jun 82","1.0147"
"11 Jun 82","0.9884"
"10 Jun 82","0.9946"
"09 Jun 82","0.993"
"08 Jun 82","0.9891"
"07 Jun 82","0.9829"
"04 Jun 82","0.9735"
"03 Jun 82","0.9756"
"02 Jun 82","0.9811"
"01 Jun 82","0.9779"
"28 May 82","0.9672"
"27 May 82","0.9646"
"26 May 82","0.9555"
"25 May 82","0.9529"
"24 May 82","0.9497"
"21 May 82","0.951"
"20 May 82","0.958"
"19 May 82","0.9573"
"18 May 82","0.9569"
"17 May 82","0.9488"
"14 May 82","0.9537"
"13 May 82","0.9477"
"12 May 82","0.9419"
"11 May 82","0.9428"
"10 May 82","0.9454"
"07 May 82","0.9459"
"06 May 82","0.9531"
"05 May 82","0.9574"
"04 May 82","0.9658"
"30 Apr 82","0.9615"
"29 Apr 82","0.9665"
"28 Apr 82","0.971"
"27 Apr 82","0.9775"
"26 Apr 82","0.9773"
"23 Apr 82","0.9844"
"22 Apr 82","0.9887"
"21 Apr 82","0.9869"
"20 Apr 82","0.9872"
"19 Apr 82","0.9936"
"16 Apr 82","0.9972"
"15 Apr 82","0.9978"
"14 Apr 82","0.9946"
"13 Apr 82","0.9943"
"08 Apr 82","0.9975"
"07 Apr 82","0.9925"
"06 Apr 82","0.9938"
"05 Apr 82","0.992"
"02 Apr 82","0.9885"
"01 Apr 82","0.9891"
"31 Mar 82","0.9919"
"30 Mar 82","0.9915"
"29 Mar 82","0.9929"
"26 Mar 82","0.9875"
"25 Mar 82","0.9841"
"24 Mar 82","0.9821"
"23 Mar 82","0.9818"
"22 Mar 82","0.9824"
"19 Mar 82","0.9795"
"18 Mar 82","0.9767"
"17 Mar 82","0.9705"
"16 Mar 82","0.972"
"15 Mar 82","0.9678"
"12 Mar 82","0.9697"
"11 Mar 82","0.966"
"10 Mar 82","0.9628"
"09 Mar 82","0.9643"
"08 Mar 82","0.9538"
"05 Mar 82","0.9562"
"04 Mar 82","0.9643"
"03 Mar 82","0.965"
"02 Mar 82","0.9663"
"01 Mar 82","0.9693"
"26 Feb 82","0.9686"
"25 Feb 82","0.9638"
"24 Feb 82","0.9606"
"23 Feb 82","0.9605"
"22 Feb 82","0.9529"
"19 Feb 82","0.953"
"18 Feb 82","0.9599"
"17 Feb 82","0.9604"
"16 Feb 82","0.9632"
"15 Feb 82","0.9638"
"12 Feb 82","0.9578"
"11 Feb 82","0.9512"
"10 Feb 82","0.9518"
"09 Feb 82","0.9545"
"08 Feb 82","0.9487"
"05 Feb 82","0.9454"
"04 Feb 82","0.9463"
"03 Feb 82","0.9458"
"02 Feb 82","0.9409"
"01 Feb 82","0.9441"
"29 Jan 82","0.9321"
"28 Jan 82","0.9362"
"27 Jan 82","0.9324"
"26 Jan 82","0.9372"
"25 Jan 82","0.9422"
"22 Jan 82","0.9282"
"21 Jan 82","0.9259"
"20 Jan 82","0.9283"
"19 Jan 82","0.9225"
"18 Jan 82","0.9287"
"15 Jan 82","0.9279"
"14 Jan 82","0.9306"
"13 Jan 82","0.9196"
"12 Jan 82","0.9221"
"11 Jan 82","0.9179"
"08 Jan 82","0.9086"
"07 Jan 82","0.9116"
"06 Jan 82","0.905"
"05 Jan 82","0.9099"
"04 Jan 82","0.8992"
"31 Dec 81","0.9053"
"30 Dec 81","0.9105"
"29 Dec 81","0.9134"
"24 Dec 81","0.9162"
"23 Dec 81","0.9161"
"22 Dec 81","0.9136"
"21 Dec 81","0.9151"
"18 Dec 81","0.9202"
"17 Dec 81","0.9134"
"16 Dec 81","0.9118"
"15 Dec 81","0.9098"
"14 Dec 81","0.9237"
"11 Dec 81","0.9105"
"10 Dec 81","0.9076"
"09 Dec 81","0.9027"
"08 Dec 81","0.9042"
"07 Dec 81","0.8973"
"04 Dec 81","0.8936"
"03 Dec 81","0.8986"
"02 Dec 81","0.8949"
"01 Dec 81","0.8951"
"30 Nov 81","0.887"
"27 Nov 81","0.8917"
"26 Nov 81","0.8946"
"25 Nov 81","0.8945"
"24 Nov 81","0.8976"
"23 Nov 81","0.9017"
"20 Nov 81","0.9026"
"19 Nov 81","0.8986"
"18 Nov 81","0.9004"
"17 Nov 81","0.9026"
"16 Nov 81","0.8975"
"13 Nov 81","0.893"
"12 Nov 81","0.887"
"11 Nov 81","0.8898"
"10 Nov 81","0.8926"
"09 Nov 81","0.8858"
"06 Nov 81","0.8938"
"05 Nov 81","0.8881"
"04 Nov 81","0.8882"
"03 Nov 81","0.8931"
"02 Nov 81","0.8923"
"30 Oct 81","0.9045"
"29 Oct 81","0.9111"
"28 Oct 81","0.9181"
"27 Oct 81","0.9223"
"26 Oct 81","0.9246"
"23 Oct 81","0.9111"
"22 Oct 81","0.9161"
"21 Oct 81","0.9084"
"20 Oct 81","0.8946"
"19 Oct 81","0.8956"
"16 Oct 81","0.8992"
"15 Oct 81","0.8877"
"14 Oct 81","0.891"
"13 Oct 81","0.8858"
"12 Oct 81","0.8753"
"09 Oct 81","0.8783"
"08 Oct 81","0.8882"
"07 Oct 81","0.8904"
"06 Oct 81","0.9016"
"05 Oct 81","0.8931"
"02 Oct 81","0.8998"
"01 Oct 81","0.9138"
"30 Sep 81","0.9118"
"29 Sep 81","0.9079"
"28 Sep 81","0.9198"
"25 Sep 81","0.9123"
"24 Sep 81","0.9149"
"23 Sep 81","0.8948"
"22 Sep 81","0.8894"
"21 Sep 81","0.8764"
"18 Sep 81","0.8916"
"17 Sep 81","0.8919"
"16 Sep 81","0.9101"
"15 Sep 81","0.9203"
"14 Sep 81","0.9308"
"11 Sep 81","0.9413"
"10 Sep 81","0.9414"
"09 Sep 81","0.9501"
"08 Sep 81","0.9497"
"07 Sep 81","0.949"
"04 Sep 81","0.9442"
"03 Sep 81","0.9483"
"02 Sep 81","0.9533"
"01 Sep 81","0.9598"
"28 Aug 81","0.9593"
"27 Aug 81","0.9662"
"26 Aug 81","0.9676"
"25 Aug 81","0.9771"
"24 Aug 81","0.9589"
"21 Aug 81","0.9603"
"20 Aug 81","0.9651"
"19 Aug 81","0.973"
"18 Aug 81","0.9722"
"17 Aug 81","0.9786"
"14 Aug 81","0.9787"
"13 Aug 81","0.9803"
"12 Aug 81","0.9697"
"11 Aug 81","1.0013"
"10 Aug 81","1.0032"
"07 Aug 81","0.988"
"06 Aug 81","0.9827"
"05 Aug 81","0.9793"
"04 Aug 81","0.9813"
"03 Aug 81","0.9782"
"31 Jul 81","0.9606"
"30 Jul 81","0.9608"
"28 Jul 81","0.9531"
"27 Jul 81","0.9468"
"24 Jul 81","0.9511"
"23 Jul 81","0.9533"
"22 Jul 81","0.9542"
"21 Jul 81","0.9603"
"20 Jul 81","0.9525"
"17 Jul 81","0.9466"
"16 Jul 81","0.9394"
"15 Jul 81","0.9442"
"14 Jul 81","0.954"
"13 Jul 81","0.9466"
"10 Jul 81","0.9526"
"09 Jul 81","0.9603"
"08 Jul 81","0.9585"
"07 Jul 81","0.9513"
"06 Jul 81","0.9526"
"03 Jul 81","0.9407"
"02 Jul 81","0.9386"
"01 Jul 81","0.9412"
"30 Jun 81","0.9329"
"29 Jun 81","0.9322"
"26 Jun 81","0.9325"
"25 Jun 81","0.9334"
"24 Jun 81","0.923"
"23 Jun 81","0.9197"
"22 Jun 81","0.9242"
"19 Jun 81","0.9311"
"18 Jun 81","0.9237"
"17 Jun 81","0.9131"
"16 Jun 81","0.9164"
"15 Jun 81","0.9215"
"12 Jun 81","0.9341"
"11 Jun 81","0.9343"
"10 Jun 81","0.9242"
"09 Jun 81","0.9346"
"08 Jun 81","0.9374"
"05 Jun 81","0.9434"
"04 Jun 81","0.932"
"03 Jun 81","0.918"
"02 Jun 81","0.9201"
"01 Jun 81","0.9068"
"29 May 81","0.9075"
"28 May 81","0.9047"
"27 May 81","0.9126"
"26 May 81","0.9073"
"22 May 81","0.904"
"21 May 81","0.9053"
"20 May 81","0.8969"
"19 May 81","0.8982"
"18 May 81","0.8969"
"15 May 81","0.8994"
"14 May 81","0.9018"
"13 May 81","0.8947"
"12 May 81","0.8952"
"11 May 81","0.8916"
"08 May 81","0.879"
"07 May 81","0.8837"
"06 May 81","0.8789"
"05 May 81","0.8853"
"01 May 81","0.8605"
"30 Apr 81","0.8606"
"29 Apr 81","0.8606"
"28 Apr 81","0.854"
"27 Apr 81","0.8499"
"24 Apr 81","0.8493"
"23 Apr 81","0.8451"
"22 Apr 81","0.8469"
"21 Apr 81","0.8516"
"16 Apr 81","0.8529"
"15 Apr 81","0.8465"
"14 Apr 81","0.8439"
"13 Apr 81","0.8475"
"10 Apr 81","0.8371"
"09 Apr 81","0.8368"
"08 Apr 81","0.8261"
"07 Apr 81","0.8357"
"06 Apr 81","0.8371"
"03 Apr 81","0.8307"
"02 Apr 81","0.8207"
"01 Apr 81","0.8185"
"31 Mar 81","0.8173"
"30 Mar 81","0.8268"
"27 Mar 81","0.8287"
"26 Mar 81","0.8177"
"25 Mar 81","0.8158"
"24 Mar 81","0.8129"
"23 Mar 81","0.8145"
"20 Mar 81","0.803"
"19 Mar 81","0.7969"
"18 Mar 81","0.803"
"17 Mar 81","0.8104"
"16 Mar 81","0.8131"
"13 Mar 81","0.8195"
"12 Mar 81","0.8206"
"11 Mar 81","0.8222"
"10 Mar 81","0.8168"
"09 Mar 81","0.8248"
"06 Mar 81","0.8298"
"05 Mar 81","0.8289"
"04 Mar 81","0.8281"
"03 Mar 81","0.8386"
"02 Mar 81","0.8354"
"27 Feb 81","0.8253"
"26 Feb 81","0.8185"
"25 Feb 81","0.8164"
"24 Feb 81","0.8194"
"23 Feb 81","0.8156"
"20 Feb 81","0.8049"
"19 Feb 81","0.8264"
"18 Feb 81","0.8306"
"17 Feb 81","0.8432"
"16 Feb 81","0.8603"
"13 Feb 81","0.8434"
"12 Feb 81","0.8351"
"11 Feb 81","0.8237"
"10 Feb 81","0.8225"
"09 Feb 81","0.8191"
"06 Feb 81","0.8212"
"05 Feb 81","0.8179"
"04 Feb 81","0.812"
"03 Feb 81","0.8229"
"02 Feb 81","0.8118"
"30 Jan 81","0.8098"
"29 Jan 81","0.8012"
"28 Jan 81","0.7967"
"27 Jan 81","0.7911"
"26 Jan 81","0.787"
"23 Jan 81","0.7781"
"22 Jan 81","0.7751"
"21 Jan 81","0.7648"
"20 Jan 81","0.7711"
"19 Jan 81","0.7702"
"16 Jan 81","0.7749"
"15 Jan 81","0.7683"
"14 Jan 81","0.7657"
"13 Jan 81","0.769"
"12 Jan 81","0.7602"
"09 Jan 81","0.7573"
"08 Jan 81","0.755"
"07 Jan 81","0.7463"
"06 Jan 81","0.7443"
"05 Jan 81","0.7473"
"02 Jan 81","0.7602"
"31 Dec 80","0.7533"
"30 Dec 80","0.7499"
"29 Dec 80","0.753"
"24 Dec 80","0.7478"
"23 Dec 80","0.7474"
"22 Dec 80","0.7549"
"19 Dec 80","0.763"
"18 Dec 80","0.7663"
"17 Dec 80","0.7678"
"16 Dec 80","0.7733"
"15 Dec 80","0.7601"
"12 Dec 80","0.7682"
"11 Dec 80","0.7744"
"10 Dec 80","0.7657"
"09 Dec 80","0.7588"
"08 Dec 80","0.7535"
"05 Dec 80","0.7518"
"04 Dec 80","0.746"
"03 Dec 80","0.7449"
"02 Dec 80","0.7462"
"01 Dec 80","0.7449"
"28 Nov 80","0.7408"
"27 Nov 80","0.7406"
"26 Nov 80","0.739"
"25 Nov 80","0.7364"
"24 Nov 80","0.7369"
"21 Nov 80","0.7381"
"20 Nov 80","0.7356"
"19 Nov 80","0.7323"
"18 Nov 80","0.7356"
"17 Nov 80","0.7406"
"14 Nov 80","0.7314"
"13 Nov 80","0.7269"
"12 Nov 80","0.7272"
"11 Nov 80","0.7233"
"10 Nov 80","0.7323"
"07 Nov 80","0.7472"
"06 Nov 80","0.7435"
"05 Nov 80","0.7418"
"04 Nov 80","0.7326"
"03 Nov 80","0.7334"
"31 Oct 80","0.7281"
"30 Oct 80","0.726"
"29 Oct 80","0.722"
"28 Oct 80","0.7248"
"27 Oct 80","0.7202"
"24 Oct 80","0.716"
"23 Oct 80","0.7144"
"22 Oct 80","0.7161"
"21 Oct 80","0.7145"
"20 Oct 80","0.7133"
"17 Oct 80","0.7073"
"16 Oct 80","0.7033"
"15 Oct 80","0.7022"
"14 Oct 80","0.6988"
"13 Oct 80","0.696"
"10 Oct 80","0.695"
"09 Oct 80","0.6952"
"08 Oct 80","0.6949"
"07 Oct 80","0.6954"
"06 Oct 80","0.6935"
"03 Oct 80","0.6973"
"02 Oct 80","0.6972"
"01 Oct 80","0.6961"
"30 Sep 80","0.6973"
"29 Sep 80","0.6981"
"26 Sep 80","0.6954"
"25 Sep 80","0.6922"
"24 Sep 80","0.6921"
"23 Sep 80","0.6968"
"22 Sep 80","0.6951"
"19 Sep 80","0.6921"
"18 Sep 80","0.69"
"17 Sep 80","0.6866"
"16 Sep 80","0.6877"
"15 Sep 80","0.6877"
"12 Sep 80","0.686"
"11 Sep 80","0.6848"
"10 Sep 80","0.6858"
"09 Sep 80","0.6854"
"08 Sep 80","0.6852"
"05 Sep 80","0.6863"
"04 Sep 80","0.6843"
"03 Sep 80","0.6856"
"02 Sep 80","0.6857"
"01 Sep 80","0.6887"
"29 Aug 80","0.6913"
"28 Aug 80","0.6891"
"27 Aug 80","0.6927"
"26 Aug 80","0.6939"
"22 Aug 80","0.6942"
"21 Aug 80","0.6912"
"20 Aug 80","0.6906"
"19 Aug 80","0.6916"
"18 Aug 80","0.6914"
"15 Aug 80","0.6864"
"14 Aug 80","0.6863"
"13 Aug 80","0.684"
"12 Aug 80","0.6846"
"11 Aug 80","0.6853"
"08 Aug 80","0.685"
"07 Aug 80","0.6844"
"06 Aug 80","0.6806"
"05 Aug 80","0.6829"
"04 Aug 80","0.6861"
"01 Aug 80","0.6882"
"31 Jul 80","0.6847"
"30 Jul 80","0.6804"
"29 Jul 80","0.6754"
"28 Jul 80","0.6708"
"25 Jul 80","0.6697"
"24 Jul 80","0.6686"
"23 Jul 80","0.6703"
"22 Jul 80","0.6699"
"21 Jul 80","0.6713"
"18 Jul 80","0.6734"
"17 Jul 80","0.6699"
"16 Jul 80","0.6722"
"15 Jul 80","0.6733"
"14 Jul 80","0.6718"
"11 Jul 80","0.6708"
"10 Jul 80","0.6709"
"09 Jul 80","0.6701"
"08 Jul 80","0.6693"
"07 Jul 80","0.6714"
"04 Jul 80","0.6752"
"03 Jul 80","0.6772"
"02 Jul 80","0.6771"
"01 Jul 80","0.6782"
"30 Jun 80","0.6784"
"27 Jun 80","0.6792"
"26 Jun 80","0.6794"
"25 Jun 80","0.68"
"24 Jun 80","0.6801"
"23 Jun 80","0.6792"
"20 Jun 80","0.6798"
"19 Jun 80","0.68"
"18 Jun 80","0.6781"
"17 Jun 80","0.6805"
"16 Jun 80","0.6785"
"13 Jun 80","0.6753"
"12 Jun 80","0.6787"
"11 Jun 80","0.6793"
"10 Jun 80","0.6778"
"09 Jun 80","0.6778"
"06 Jun 80","0.6817"
"05 Jun 80","0.6818"
"04 Jun 80","0.6817"
"03 Jun 80","0.6832"
"02 Jun 80","0.6835"
"30 May 80","0.6828"
"29 May 80","0.682"
"28 May 80","0.6814"
"27 May 80","0.6791"
"23 May 80","0.6848"
"22 May 80","0.6878"
"21 May 80","0.688"
"20 May 80","0.6935"
"19 May 80","0.6926"
"16 May 80","0.6911"
"15 May 80","0.6899"
"14 May 80","0.6899"
"13 May 80","0.6911"
"12 May 80","0.6907"
"09 May 80","0.6963"
"08 May 80","0.6912"
"07 May 80","0.6885"
"06 May 80","0.6899"
"02 May 80","0.6988"
"01 May 80","0.693"
"30 Apr 80","0.6932"
"29 Apr 80","0.6921"
"28 Apr 80","0.6915"
"25 Apr 80","0.6965"
"24 Apr 80","0.6978"
"23 Apr 80","0.7011"
"22 Apr 80","0.7127"
"21 Apr 80","0.71"
"18 Apr 80","0.709"
"17 Apr 80","0.7124"
"16 Apr 80","0.7144"
"15 Apr 80","0.725"
"14 Apr 80","0.7158"
"11 Apr 80","0.7191"
"10 Apr 80","0.7234"
"09 Apr 80","0.7227"
"08 Apr 80","0.7437"
"03 Apr 80","0.746"
"02 Apr 80","0.7428"
"01 Apr 80","0.7497"
"31 Mar 80","0.7412"
"28 Mar 80","0.7342"
"27 Mar 80","0.7319"
"26 Mar 80","0.7223"
"25 Mar 80","0.7237"
"24 Mar 80","0.7217"
"21 Mar 80","0.7179"
"20 Mar 80","0.7139"
"19 Mar 80","0.7164"
"18 Mar 80","0.7177"
"17 Mar 80","0.7176"
"14 Mar 80","0.7033"
"13 Mar 80","0.6973"
"12 Mar 80","0.6927"
"11 Mar 80","0.6934"
"10 Mar 80","0.6925"
"07 Mar 80","0.6893"
"06 Mar 80","0.6892"
"05 Mar 80","0.6851"
"04 Mar 80","0.6855"
"03 Mar 80","0.6836"
"29 Feb 80","0.6808"
"28 Feb 80","0.6757"
"27 Feb 80","0.6765"
"26 Feb 80","0.6761"
"25 Feb 80","0.6761"
"22 Feb 80","0.6751"
"21 Feb 80","0.671"
"20 Feb 80","0.6707"
"19 Feb 80","0.6712"
"18 Feb 80","0.6686"
"15 Feb 80","0.668"
"14 Feb 80","0.6662"
"13 Feb 80","0.6665"
"12 Feb 80","0.6682"
"11 Feb 80","0.6676"
"08 Feb 80","0.669"
"07 Feb 80","0.6677"
"06 Feb 80","0.667"
"05 Feb 80","0.6688"
"04 Feb 80","0.6701"
"01 Feb 80","0.6703"
"31 Jan 80","0.6691"
"30 Jan 80","0.6673"
"29 Jan 80","0.6676"
"28 Jan 80","0.667"
"25 Jan 80","0.6665"
"24 Jan 80","0.6655"
"23 Jan 80","0.6651"
"22 Jan 80","0.6664"
"21 Jan 80","0.6643"
"18 Jan 80","0.663"
"17 Jan 80","0.6634"
"16 Jan 80","0.6634"
"15 Jan 80","0.6646"
"14 Jan 80","0.6618"
"11 Jan 80","0.6619"
"10 Jan 80","0.6608"
"09 Jan 80","0.6596"
"08 Jan 80","0.6619"
"07 Jan 80","0.6593"
"04 Jan 80","0.661"
"03 Jan 80","0.6589"
"02 Jan 80","0.6601"
"31 Dec 79","0.6631"
"28 Dec 79","0.6633"
"27 Dec 79","0.6634"
"24 Dec 79","0.6661"
"21 Dec 79","0.6685"
"20 Dec 79","0.6672"
"19 Dec 79","0.6668"
"18 Dec 79","0.6681"
"17 Dec 79","0.6691"
"14 Dec 79","0.6707"
"13 Dec 79","0.6682"
"12 Dec 79","0.6689"
"11 Dec 79","0.6697"
"10 Dec 79","0.6744"
"07 Dec 79","0.6743"
"06 Dec 79","0.6705"
"05 Dec 79","0.673"
"04 Dec 79","0.6659"
"03 Dec 79","0.6608"
"30 Nov 79","0.668"
"29 Nov 79","0.6716"
"28 Nov 79","0.674"
