Date,NAV
20180105,6.783864
20180108,6.790272
20180109,6.790511
20180110,6.795757
20180111,6.877607
20180112,6.932915
20180115,6.932804
20180116,6.905518
20180117,6.97055
20180118,6.962951
20180119,6.983561
20180122,7.028662
20180123,7.032047
20180124,7.010392
20180125,6.975535
20180126,7.077519
20180129,7.03803
20180130,6.928791
20180131,6.902264
20180201,6.894165
20180202,6.715922
20180205,6.455873
20180206,6.605524
20180207,6.599546
20180208,6.354558
20180209,6.426336
20180212,6.524306
20180213,6.549085
20180214,6.647559
20180215,6.712915
20180216,6.714329
20180219,6.714223
20180220,6.659869
20180221,6.617457
20180222,6.625818
20180223,6.733741
20180226,6.821065
20180227,6.746249
20180228,6.676481
20180301,6.584379
20180302,6.619334
20180305,6.686317
20180306,6.711125
20180307,6.69316
20180308,6.707007
20180309,6.818128
20180312,6.818909
20180313,6.800179
20180314,6.752112
20180315,6.734549
20180316,6.766655
20180319,6.679752
20180320,6.688902
20180321,6.677324
20180322,6.520303
20180323,6.364367
20180326,6.547648
20180327,6.441382
20180328,6.431817
20180329,6.520604
20180330,6.520604
20180331,6.520604
20180403,6.469626
20180404,6.548449
20180405,6.585393
20180406,6.44653
20180409,6.466469
20180410,6.584474
20180411,6.550589
20180412,6.621032
20180413,6.595655
20180416,6.657456
20180417,6.70671
20180418,6.721022
20180419,6.655256
20180420,6.587893
20180423,6.596425
20180424,6.545358
20180425,6.574448
20180426,6.607631
20180427,6.608107
20180430,6.546936
20180501,6.547942
20180502,6.514157
20180503,6.477685
20180504,6.558555
20180508,6.570194
20180509,6.621039
20180510,6.689321
20180511,6.703991
20180514,6.722874
20180515,6.702673
20180516,6.760181
20180517,6.760527
20180518,6.71505
20180521,6.769753
20180522,6.758294
20180523,6.753842
20180524,6.747276
20180525,6.723165
20180529,6.642997
20180530,6.715162
20180531,6.671661
20180601,6.755223
20180604,6.782608
20180605,6.794882
20180606,6.852273
20180607,6.866262
20180608,6.878626
20180611,6.895354
20180612,6.887486
20180613,6.860013
20180614,6.858204
20180615,6.846488
20180618,6.826349
20180619,6.788182
20180620,6.798169
20180621,6.750311
20180622,6.750351
20180625,6.651623
20180626,6.662955
20180627,6.609511
20180628,6.615657
20180629,6.599128
20180630,6.599128
20180702,6.615256
20180703,6.577726
20180704,6.577691
20180705,6.635164
20180706,6.683952
20180709,6.772081
20180710,6.789326
20180711,6.696953
20180712,6.750112
20180713,6.749284
20180716,6.74582
20180717,6.759484
20180718,6.78098
20180719,6.76539
20180720,6.740221
20180723,6.757267
20180724,6.766011
20180725,6.798298
20180726,6.818155
20180727,6.783952
20180730,6.794374
20180731,6.821359
20180801,6.819673
20180802,6.858072
20180803,6.913382
20180806,6.928845
20180807,6.944157
20180808,6.947212
20180809,6.931649
20180810,6.875725
20180813,6.841611
20180814,6.894045
20180815,6.834742
20180816,6.91761
20180817,6.963928
20180820,6.995922
20180821,7.024499
20180822,7.000965
20180823,6.977407
20180824,7.005393
20180828,7.086288
20180829,7.103546
20180830,7.071666
20180831,7.067474
20180903,7.067369
20180904,7.05251
20180905,7.053651
20180906,6.991783
20180907,6.970061
20180910,6.968902
20180911,6.978006
20180912,6.982835
20180913,7.030402
20180914,7.042471
20180917,7.010937
20180918,7.047583
20180919,7.070374
20180920,7.131669
20180921,7.128125
20180924,7.091607
20180925,7.058336
20180926,7.027586
20180927,7.047707
20180928,7.053167
20180930,7.053167
20181001,7.073822
20181002,7.085362
20181003,7.125181
20181004,7.079319
20181005,7.025884
20181008,7.041561
20181009,7.003281
20181010,6.81045
20181011,6.660623
20181012,6.739201
20181015,6.698914
20181016,6.827196
20181017,6.815405
20181018,6.711085
20181019,6.710162
20181022,6.679899
20181023,6.651776
20181024,6.419135
20181025,6.550146
20181026,6.466391
20181029,6.465107
20181030,6.568619
20181031,6.635932
20181101,6.73222
20181102,6.65752
20181105,6.699742
20181106,6.737489
20181107,6.858743
20181108,6.836295
20181109,6.74865
20181112,6.616556
20181113,6.599531
20181114,6.521755
20181115,6.574346
20181116,6.585007
20181119,6.505664
20181120,6.348005
20181121,6.380666
20181122,6.380632
20181123,6.335645
20181126,6.437039
20181127,6.449254
20181128,6.584677
20181129,6.552598
20181130,6.597681
20181203,6.670095
20181204,6.426284
20181205,6.426249
20181206,6.402487
20181207,6.230562
20181210,6.194789
20181211,6.17889
20181212,6.228039
20181213,6.200402
20181214,6.129094
20181217,6.021333
20181218,6.014551
20181219,5.906534
20181220,5.804488
20181221,5.689071
20181224,5.539051
20181227,5.831428
20181228,5.82288
20181231,5.855019
20190102,5.920707
20190103,5.811493
20190104,6.017305
20190107,6.082393
20190108,6.124766
20190109,6.164064
20190110,6.183615
20190111,6.227733
20190114,6.187997
20190115,6.208502
20190116,6.227467
20190117,6.271353
20190118,6.367511
20190121,6.367409
20190122,6.265309
20190123,6.265161
20190124,6.307727
20190125,6.371754
20190128,6.340634
20190129,6.344129
20190130,6.391048
20190131,6.435967
20190201,6.458625
20190204,6.474959
20190205,6.482743
20190206,6.500629
20190207,6.409523
20190208,6.387788
20190211,6.396306
20190212,6.485098
20190213,6.522923
20190214,6.505558
20190215,6.587384
20190218,6.58728
20190219,6.610051
20190220,6.625288
20190221,6.586496
20190222,6.620372
20190225,6.638898
20190226,6.630146
20190227,6.599808
20190228,6.557087
20190301,6.577393
20190304,6.529788
20190305,6.50173
20190306,6.421259
20190307,6.366474
20190308,6.360096
20190311,6.451352
20190312,6.46873
20190313,6.506047
20190314,6.486352
20190315,6.526105
20190318,6.559287
20190319,6.562105
20190320,6.482485
20190321,6.575742
